HWT
timestamp,GHI,DHI,Aussentemperatur ,Solarthermie_Erzeugung,Bedarf_thermisch ,Strompreis,PV_Erzeugung,Bedarf_elektrisch
2019-04-01 18:45:00,2.75,2.75,13.65,0,11468.3644373805,0.0544875,0,10180.487567544
2019-04-01 18:50:00,1.83333333333333,1.83333333333333,13.3333333333333,0,11429.3917670471,0.0552116666666667,0,10112.5395489903
2019-04-01 18:55:00,0.916666666666668,0.916666666666668,13.0166666666667,0,11557.5196922239,0.0559358333333333,0,10044.5915304366
2019-04-01 19:00:00,0,0,12.7,0,11685.6476174008,0.05666,0,9976.64351188286
2019-04-01 19:05:00,0,0,12.4333333333333,0,11786.3409575236,0.05614,0,9961.36709061386
2019-04-01 19:10:00,0,0,12.1666666666667,0,11887.0342976464,0.05562,0,9946.09066934486
2019-04-01 19:15:00,0,0,11.9,0,11839.238854023,0.0551,0,9930.81424807586
2019-04-01 19:20:00,0,0,11.6333333333333,0,11791.4434103996,0.05458,0,9914.03773838224
2019-04-01 19:25:00,0,0,11.3666666666667,0,11744.2391655358,0.05406,0,9897.26122868862
2019-04-01 19:30:00,0,0,11.1,0,11697.0349206719,0.05354,0,9880.484718995
2019-04-01 19:35:00,0,0,10.8333333333333,0,11669.6416529392,0.05302,0,9706.28001484404
2019-04-01 19:40:00,0,0,10.5666666666667,0,11642.2483852065,0.0525,0,9532.07531069307
2019-04-01 19:45:00,0,0,10.3,0,11585.0077723732,0.05198,0,9357.87060654211
2019-04-01 19:50:00,0,0,10.0333333333333,0,11527.76715954,0.05146,0,8987.18316497764
2019-04-01 19:55:00,0,0,9.76666666666667,0,11476.7869177807,0.05094,0,8616.49572341317
2019-04-01 20:00:00,0,0,9.5,0,11425.8066760214,0.05042,0,8245.80828184871
2019-04-01 20:05:00,0,0,9.375,0,11387.0980483308,0.0502891666666667,0,8136.48605792892
2019-04-01 20:10:00,0,0,9.25,0,11348.3894206402,0.0501583333333333,0,8027.16383400914
2019-04-01 20:15:00,0,0,9.125,0,11355.0344293751,0.0500275,0,7917.84161008936
2019-04-01 20:20:00,0,0,9,0,11361.6794381099,0.0498966666666667,0,7781.31911018467
2019-04-01 20:25:00,0,0,8.875,0,11453.6632614737,0.0497658333333333,0,7644.79661027998
2019-04-01 20:30:00,0,0,8.75,0,11545.6470848376,0.049635,0,7508.27411037529
2019-04-01 20:35:00,0,0,8.625,0,11469.3675053346,0.0495041666666667,0,7508.79290305398
2019-04-01 20:40:00,0,0,8.5,0,11393.0879258315,0.0493733333333333,0,7509.31169573267
2019-04-01 20:45:00,0,0,8.375,0,11542.3470289266,0.0492425,0,7509.83048841136
2019-04-01 20:50:00,0,0,8.25,0,11691.6061320216,0.0491116666666667,0,7499.2307437562
2019-04-01 20:55:00,0,0,8.125,0,11558.8924879292,0.0489808333333333,0,7488.63099910104
2019-04-01 21:00:00,0,0,8,0,11426.1788438367,0.04885,0,7478.03125444588
2019-04-01 21:05:00,0,0,7.99166666666667,0,11386.6473162195,0.0482033333333333,0,7453.38286525884
2019-04-01 21:10:00,0,0,7.98333333333333,0,11347.1157886023,0.0475566666666667,0,7428.73447607179
2019-04-01 21:15:00,0,0,7.975,0,11495.127633136,0.04691,0,7404.08608688474
2019-04-01 21:20:00,0,0,7.96666666666667,0,11643.1394776697,0.0462633333333333,0,7468.09760435381
2019-04-01 21:25:00,0,0,7.95833333333333,0,11684.5466112142,0.0456166666666667,0,7532.10912182287
2019-04-01 21:30:00,0,0,7.95,0,11725.9537447587,0.04497,0,7596.12063929193
2019-04-01 21:35:00,0,0,7.94166666666667,0,11731.4515722624,0.0443233333333333,0,7588.20159964904
2019-04-01 21:40:00,0,0,7.93333333333333,0,11736.9493997662,0.0436766666666667,0,7580.28256000614
2019-04-01 21:45:00,0,0,7.925,0,11805.4167957628,0.04303,0,7572.36352036325
2019-04-01 21:50:00,0,0,7.91666666666667,0,11873.8841917595,0.0423833333333333,0,7459.05276456479
2019-04-01 21:55:00,0,0,7.90833333333333,0,11969.0736029209,0.0417366666666667,0,7345.74200876633
2019-04-01 22:00:00,0,0,7.9,0,12064.2630140823,0.04109,0,7232.43125296788
2019-04-01 22:05:00,0,0,7.85,0,12123.7323885064,0.0397883333333333,0,7079.77522308725
2019-04-01 22:10:00,0,0,7.8,0,12183.2017629305,0.0384866666666667,0,6927.11919320663
2019-04-01 22:15:00,0,0,7.75,0,12260.7433296786,0.037185,0,6774.46316332601
2019-04-01 22:20:00,0,0,7.7,0,12338.2848964266,0.0358833333333333,0,6711.71100167275
2019-04-01 22:25:00,0,0,7.65,0,12252.5314225412,0.0345816666666667,0,6648.95884001949
2019-04-01 22:30:00,0,0,7.6,0,12166.7779486558,0.03328,0,6586.20667836623
2019-04-01 22:35:00,0,0,7.55,0,12275.9758525597,0.0319783333333333,0,6578.23469604438
2019-04-01 22:40:00,0,0,7.5,0,12385.1737564636,0.0306766666666667,0,6570.26271372252
2019-04-01 22:45:00,0,0,7.45,0,12309.9113349463,0.029375,0,6562.29073140067
2019-04-01 22:50:00,0,0,7.4,0,12234.6489134291,0.0280733333333333,0,6621.71004968301
2019-04-01 22:55:00,0,0,7.35,0,12362.7479160859,0.0267716666666667,0,6681.12936796535
2019-04-01 23:00:00,0,0,7.3,0,12490.8469187427,0.02547,0,6740.5486862477
2019-04-01 23:05:00,0,0,7.64166666666667,0,12523.152883854,0.026055,0,6746.32055207459
2019-04-01 23:10:00,0,0,7.98333333333333,0,12555.4588489654,0.02664,0,6752.09241790149
2019-04-01 23:15:00,0,0,8.325,0,12574.1009190494,0.027225,0,6757.86428372838
2019-04-01 23:20:00,0,0,8.66666666666667,0,12592.7429891335,0.02781,0,6528.96054825961
2019-04-01 23:25:00,0,0,9.00833333333333,0,12776.833095673,0.028395,0,6300.05681279083
2019-04-01 23:30:00,0,0,9.35,0,12960.9232022125,0.02898,0,6071.15307732206
2019-04-01 23:35:00,0,0,9.69166666666667,0,13217.2835391198,0.029565,0,6094.72564057209
2019-04-01 23:40:00,0,0,10.0333333333333,0,13473.6438760271,0.03015,0,6118.29820382213
2019-04-01 23:45:00,0,0,10.375,0,13484.503628686,0.030735,0,6141.87076707217
2019-04-01 23:50:00,0,0,10.7166666666667,0,13495.3633813449,0.03132,0,6017.51623421495
2019-04-01 23:55:00,0,0,11.0583333333333,0,13572.7648285733,0.031905,0,5893.16170135773
2019-04-02 00:00:00,0,0,11.4,0,13650.1662758017,0.03249,0,5768.80716850051
2019-04-02 00:05:00,0,0,11.4083333333333,0,13648.0756006691,0.0319208333333333,0,5691.52896619441
2019-04-02 00:10:00,0,0,11.4166666666667,0,13645.9849255366,0.0313516666666667,0,5614.25076388832
2019-04-02 00:15:00,0,0,11.425,0,13593.9863269144,0.0307825,0,5536.97256158222
2019-04-02 00:20:00,0,0,11.4333333333333,0,13541.9877282922,0.0302133333333333,0,5531.35039929261
2019-04-02 00:25:00,0,0,11.4416666666667,0,13670.2182707856,0.0296441666666667,0,5525.72823700299
2019-04-02 00:30:00,0,0,11.45,0,13798.4488132791,0.029075,0,5520.10607471338
2019-04-02 00:35:00,0,0,11.4583333333333,0,14225.3357171564,0.0285058333333333,0,5575.13921187875
2019-04-02 00:40:00,0,0,11.4666666666667,0,14652.2226210337,0.0279366666666667,0,5630.17234904412
2019-04-02 00:45:00,0,0,11.475,0,15043.5512725155,0.0273675,0,5685.20548620949
2019-04-02 00:50:00,0,0,11.4833333333333,0,15434.8799239972,0.0267983333333333,0,5764.34007418997
2019-04-02 00:55:00,0,0,11.4916666666667,0,15537.4957528872,0.0262291666666667,0,5843.47466217045
2019-04-02 01:00:00,0,0,11.5,0,15640.1115817772,0.02566,0,5922.60925015093
2019-04-02 01:05:00,0,0,11.5416666666667,0,16019.9253978753,0.0253375,0,5913.66097642169
2019-04-02 01:10:00,0,0,11.5833333333333,0,16399.7392139734,0.025015,0,5904.71270269245
2019-04-02 01:15:00,0,0,11.625,0,16623.3234875769,0.0246925,0,5895.76442896322
2019-04-02 01:20:00,0,0,11.6666666666667,0,16846.9077611805,0.02437,0,5939.88967755277
2019-04-02 01:25:00,0,0,11.7083333333333,0,16999.6521199497,0.0240475,0,5984.01492614233
2019-04-02 01:30:00,0,0,11.75,0,17152.3964787189,0.023725,0,6028.14017473188
2019-04-02 01:35:00,0,0,11.7916666666667,0,17311.693179789,0.0234025,0,6021.71014516833
2019-04-02 01:40:00,0,0,11.8333333333333,0,17470.989880859,0.02308,0,6015.28011560477
2019-04-02 01:45:00,0,0,11.875,0,17696.3396554093,0.0227575,0,6008.85008604121
2019-04-02 01:50:00,0,0,11.9166666666667,0,17921.6894299596,0.022435,0,6002.16909095269
2019-04-02 01:55:00,0,0,11.9583333333333,0,18026.2647366798,0.0221125,0,5995.48809586417
2019-04-02 02:00:00,0,0,12,0,18130.8400434,0.02179,0,5988.80710077566
2019-04-02 02:05:00,0,0,11.8666666666667,0,18246.474006024,0.0216741666666667,0,5932.40434876996
2019-04-02 02:10:00,0,0,11.7333333333333,0,18362.1079686479,0.0215583333333333,0,5876.00159676426
2019-04-02 02:15:00,0,0,11.6,0,18710.6093659198,0.0214425,0,5819.59884475857
2019-04-02 02:20:00,0,0,11.4666666666667,0,19059.1107631918,0.0213266666666667,0,5841.19439062614
2019-04-02 02:25:00,0,0,11.3333333333333,0,19435.6884191709,0.0212108333333333,0,5862.78993649371
2019-04-02 02:30:00,0,0,11.2,0,19812.26607515,0.021095,0,5884.38548236128
2019-04-02 02:35:00,0,0,11.0666666666667,0,19880.3312409221,0.0209791666666667,0,5897.52164177938
2019-04-02 02:40:00,0,0,10.9333333333333,0,19948.3964066942,0.0208633333333333,0,5910.65780119749
2019-04-02 02:45:00,0,0,10.8,0,20058.1095054968,0.0207475,0,5923.79396061559
2019-04-02 02:50:00,0,0,10.6666666666667,0,20167.8226042993,0.0206316666666667,0,5899.19834371889
2019-04-02 02:55:00,0,0,10.5333333333333,0,20570.2787129517,0.0205158333333333,0,5874.60272682218
2019-04-02 03:00:00,0,0,10.4,0,20972.7348216041,0.0204,0,5850.00710992547
2019-04-02 03:05:00,0,0,10.45,0,20956.0469439034,0.0212025,0,5896.23823158623
2019-04-02 03:10:00,0,0,10.5,0,20939.3590662026,0.022005,0,5942.469353247
2019-04-02 03:15:00,0,0,10.55,0,21212.9561457761,0.0228075,0,5988.70047490776
2019-04-02 03:20:00,0,0,10.6,0,21486.5532253495,0.02361,0,5900.59954987705
2019-04-02 03:25:00,0,0,10.65,0,22062.126550533,0.0244125,0,5812.49862484635
2019-04-02 03:30:00,0,0,10.7,0,22637.6998757164,0.025215,0,5724.39769981564
2019-04-02 03:35:00,0,0,10.75,0,22977.8216648026,0.0260175,0,5739.20241692982
2019-04-02 03:40:00,0,0,10.8,0,23317.9434538887,0.02682,0,5754.007134044
2019-04-02 03:45:00,0,0,10.85,0,23689.5617896927,0.0276225,0,5768.81185115818
2019-04-02 03:50:00,0,0,10.9,0,24061.1801254968,0.028425,0,5757.57100223189
2019-04-02 03:55:00,0,0,10.95,0,24589.7394130555,0.0292275,0,5746.3301533056
2019-04-02 04:00:00,0,0,11,0,25118.2987006143,0.03003,0,5735.08930437931
2019-04-02 04:05:00,0,0,10.975,0,25600.1929694665,0.0297891666666667,0,5749.9670696325
2019-04-02 04:10:00,0,0,10.95,0,26082.0872383188,0.0295483333333333,0,5764.8448348857
2019-04-02 04:15:00,0,0,10.925,0,26434.6026507592,0.0293075,0,5779.72260013889
2019-04-02 04:20:00,0,0,10.9,0,26787.1180631997,0.0290666666666667,0,5730.45285253121
2019-04-02 04:25:00,0,0,10.875,0,27185.7937035272,0.0288258333333333,0,5681.18310492353
2019-04-02 04:30:00,0,0,10.85,0,27584.4693438548,0.028585,0,5631.91335731585
2019-04-02 04:35:00,0,0,10.825,0,28093.2334062307,0.0283441666666667,0,5591.39249523861
2019-04-02 04:40:00,0,0,10.8,0,28601.9974686066,0.0281033333333333,0,5550.87163316137
2019-04-02 04:45:00,0,0,10.775,0,28871.8648053938,0.0278625,0,5510.35077108413
2019-04-02 04:50:00,0,0,10.75,0,29141.732142181,0.0276216666666667,0,5472.54986088755
2019-04-02 04:55:00,0,0,10.725,0,29134.2593696515,0.0273808333333333,0,5434.74895069097
2019-04-02 05:00:00,0,0,10.7,0,29126.786597122,0.02714,0,5396.9480404944
2019-04-02 05:05:00,1.16666666666667,1.16666666666667,10.7166666666667,0,29219.4665679357,0.0283841666666667,0,5427.44821763314
2019-04-02 05:10:00,2.33333333333333,2.33333333333333,10.7333333333333,0,29312.1465387494,0.0296283333333333,0,5457.94839477189
2019-04-02 05:15:00,3.5,3.5,10.75,0,29246.0459776555,0.0308725,0,5488.44857191064
2019-04-02 05:20:00,4.66666666666667,4.66666666666667,10.7666666666667,0,29179.9454165616,0.0321166666666667,0,5683.7025764716
2019-04-02 05:25:00,5.83333333333333,5.83333333333333,10.7833333333333,0,28770.1875709618,0.0333608333333333,0,5878.95658103256
2019-04-02 05:30:00,7,7,10.8,0,28360.429725362,0.034605,0,6074.21058559352
2019-04-02 05:35:00,8.16666666666667,8.16666666666667,10.8166666666667,0,28025.2315802957,0.0358491666666667,2.03575005493519,6077.91705131029
2019-04-02 05:40:00,9.33333333333333,9.33333333333333,10.8333333333333,0,27690.0334352293,0.0370933333333333,10.9559985256454,6081.62351702707
2019-04-02 05:45:00,10.5,10.5,10.85,0,27573.9243387508,0.0383375,19.9532764295668,6085.32998274384
2019-04-02 05:50:00,11.6666666666667,11.6666666666667,10.8666666666667,0,27457.8152422723,0.0395816666666667,28.9930149198744,6106.90909776589
2019-04-02 05:55:00,12.8333333333333,12.8333333333333,10.8833333333333,0,27061.7398390872,0.0408258333333333,38.0550317564129,6128.48821278794
2019-04-02 06:00:00,14,14,10.9,0,26665.664435902,0.04207,47.1273564442223,6150.06732780999
2019-04-02 06:05:00,22.9166666666667,20.75,10.975,0,26445.3061064196,0.0426416666666667,173.230835092993,6204.69280045411
2019-04-02 06:10:00,31.8333333333333,27.5,11.05,0,26224.9477769372,0.0432133333333333,308.367761960387,6259.31827309822
2019-04-02 06:15:00,40.75,34.25,11.125,0,25956.8067151529,0.043785,450.009158161413,6313.94374574234
2019-04-02 06:20:00,49.6666666666667,41,11.2,0,25688.6656533686,0.0443566666666667,596.522821572095,6218.70101494318
2019-04-02 06:25:00,58.5833333333333,47.75,11.275,0,25294.2172619077,0.0449283333333333,746.695325747474,6123.45828414403
2019-04-02 06:30:00,67.5,54.5,11.35,0,24899.7688704469,0.0455,899.572323899298,6028.21555334488
2019-04-02 06:35:00,76.4166666666667,61.25,11.425,0,24247.0071459399,0.0460716666666667,1054.37832301178,6135.75058613416
2019-04-02 06:40:00,85.3333333333333,68,11.5,0,23594.2454214329,0.0466433333333333,1210.46832282136,6243.28561892345
2019-04-02 06:45:00,94.25,74.75,11.575,0,23126.9023504641,0.047215,1367.29578191455,6350.82065171274
2019-04-02 06:50:00,103.166666666667,81.5,11.65,0,22659.5592794952,0.0477866666666667,1524.39022298206,6353.3642798735
2019-04-02 06:55:00,112.083333333333,88.25,11.725,0,22319.1788144138,0.0483583333333333,1681.34101533185,6355.90790803427
2019-04-02 07:00:00,121,95,11.8,0,21978.7983493323,0.04893,1837.785340494,6358.45153619503
2019-04-02 07:05:00,132.333333333333,101.583333333333,11.9083333333333,4.35038216683715,21643.6350123201,0.0488408333333333,1983.30655534565,6448.06202657426
